MR,00000000000000000000000000000002,0000000016,0003,2081
LR,00000000000000000000000000000003,0000000016,0003,2082
FR,00000000000000000000000000000000,0000000016,0004,2085
MR,00000000000000000000000000000001,0000000016,0004,2086
MR,00000000000000000000000000000002,0000000016,0004,2087
LR,00000000000000000000000000000003,0000000016,0004,2088
FR,00000000000000000000000000000000,0000000016,0005,2091
MR,00000000000000000000000000000001,0000000016,0005,2092
MR,00000000000000000000000000000002,0000000016,0005,2093
LR,00000000000000000000000000000003,0000000016,0005,2094
FR,00000000000000000000000000000000,0000000017,0001,2097
MR,00000000000000000000000000000001,0000000017,0001,2098
MR,00000000000000000000000000000002,0000000017,0001,2099
LR,00000000000000000000000000000003,0000000017,0001,2100
FR,00000000000000000000000000000000,0000000017,0000,2103
MR,00000000000000000000000000000001,0000000017,0000,2104
MR,00000000000000000000000000000002,0000000017,0000,2105
LR,00000000000000000000000000000003,0000000017,0000,2106
FR,00000000000000000000000000000000,0000000017,0003,2109
MR,00000000000000000000000000000001,0000000017,0003,2110
MR,00000000000000000000000000000002,0000000017,0003,2111
LR,00000000000000000000000000000003,0000000017,0003,2112
FR,00000000000000000000000000000000,0000000017,0005,2115
MR,00000000000000000000000000000001,0000000017,0005,2116
MR,00000000000000000000000000000002,0000000017,0005,2117
LR,00000000000000000000000000000003,0000000017,0005,2118
FR,00000000000000000000000000000000,0000000017,0004,2121
MR,00000000000000000000000000000001,0000000017,0004,2122
MR,00000000000000000000000000000002,0000000017,0004,2123
LR,00000000000000000000000000000003,0000000017,0004,2124
FR,00000000000000000000000000000000,0000000017,0002,2127
MR,00000000000000000000000000000001,0000000017,0002,2128
MR,00000000000000000000000000000002,0000000017,0002,2129
LR,00000000000000000000000000000003,0000000017,0002,2130
FR,00000000000000000000000000000000,0000000018,0000,2204
MR,00000000000000000000000000000001,0000000018,0000,2205
MR,00000000000000000000000000000002,0000000018,0000,2206
LR,00000000000000000000000000000003,0000000018,0000,2207
FR,00000000000000000000000000000000,0000000018,0001,2210
MR,00000000000000000000000000000001,0000000018,0001,2211
MR,00000000000000000000000000000002,0000000018,0001,2212
LR,00000000000000000000000000000003,0000000018,0001,2213
FR,00000000000000000000000000000000,0000000018,0002,2216
MR,00000000000000000000000000000001,0000000018,0002,2217
MR,00000000000000000000000000000002,0000000018,0002,2218
LR,00000000000000000000000000000003,0000000018,0002,2219
FR,00000000000000000000000000000000,0000000018,0005,2222
MR,00000000000000000000000000000001,0000000018,0005,2223
MR,00000000000000000000000000000002,0000000018,0005,2224
LR,00000000000000000000000000000003,0000000018,0005,2225
FR,00000000000000000000000000000000,0000000018,0004,2228
MR,00000000000000000000000000000001,0000000018,0004,2229
MR,00000000000000000000000000000002,0000000018,0004,2230
LR,00000000000000000000000000000003,0000000018,0004,2231
FR,00000000000000000000000000000000,0000000019,0001,2234
MR,00000000000000000000000000000001,0000000019,0001,2235
MR,00000000000000000000000000000002,0000000019,0001,2236
LR,00000000000000000000000000000003,0000000019,0001,2237
FR,00000000000000000000000000000000,0000000018,0003,2240
MR,00000000000000000000000000000001,0000000018,0003,2241
MR,00000000000000000000000000000002,0000000018,0003,2242
LR,00000000000000000000000000000003,0000000018,0003,2243
FR,00000000000000000000000000000000,0000000019,0000,2246
MR,00000000000000000000000000000001,0000000019,0000,2247
MR,00000000000000000000000000000002,0000000019,0000,2248
LR,00000000000000000000000000000003,0000000019,0000,2249
FR,00000000000000000000000000000000,0000000019,0002,2252
MR,00000000000000000000000000000001,0000000019,0002,2253
MR,00000000000000000000000000000002,0000000019,0002,2254
LR,00000000000000000000000000000003,0000000019,0002,2255
FR,00000000000000000000000000000000,0000000019,0004,2329
MR,00000000000000000000000000000001,0000000019,0004,2330
MR,00000000000000000000000000000002,0000000019,0004,2331
LR,00000000000000000000000000000003,0000000019,0004,2332
FR,00000000000000000000000000000000,0000000019,0003,2335
MR,00000000000000000000000000000001,0000000019,0003,2336
MR,00000000000000000000000000000002,0000000019,0003,2337
LR,00000000000000000000000000000003,0000000019,0003,2338
FR,00000000000000000000000000000000,0000000019,0005,2341
MR,00000000000000000000000000000001,0000000019,0005,2342
MR,00000000000000000000000000000002,0000000019,0005,2343
LR,00000000000000000000000000000003,0000000019,0005,2344
FR,00000000000000000000000000000000,000000001A,0001,2347
MR,00000000000000000000000000000001,000000001A,0001,2348
MR,00000000000000000000000000000002,000000001A,0001,2349
LR,00000000000000000000000000000003,000000001A,0001,2350
FR,00000000000000000000000000000000,000000001A,0000,2353
MR,00000000000000000000000000000001,000000001A,0000,2354
MR,00000000000000000000000000000002,000000001A,0000,2355
LR,00000000000000000000000000000003,000000001A,0000,2356
FR,00000000000000000000000000000000,000000001A,0003,2359
MR,00000000000000000000000000000001,000000001A,0003,2360
MR,00000000000000000000000000000002,000000001A,0003,2361
LR,00000000000000000000000000000003,000000001A,0003,2362
FR,00000000000000000000000000000000,000000001A,0002,2365
MR,00000000000000000000000000000001,000000001A,0002,2366
MR,00000000000000000000000000000002,000000001A,0002,2367
LR,00000000000000000000000000000003,000000001A,0002,2368
FR,00000000000000000000000000000000,000000001B,0001,2371
MR,00000000000000000000000000000001,000000001B,0001,2372
MR,00000000000000000000000000000002,000000001B,0001,2373
LR,00000000000000000000000000000003,000000001B,0001,2374
FR,00000000000000000000000000000000,000000001A,0004,2377
MR,00000000000000000000000000000001,000000001A,0004,2378
MR,00000000000000000000000000000002,000000001A,0004,2379
LR,00000000000000000000000000000003,000000001A,0004,2380
FR,00000000000000000000000000000000,000000001B,0000,2454
MR,00000000000000000000000000000001,000000001B,0000,2455
MR,00000000000000000000000000000002,000000001B,0000,2456
LR,00000000000000000000000000000003,000000001B,0000,2457
FR,00000000000000000000000000000000,000000001A,0005,2460
MR,00000000000000000000000000000001,000000001A,0005,2461
MR,00000000000000000000000000000002,000000001A,0005,2462
LR,00000000000000000000000000000003,000000001A,0005,2463
FR,00000000000000000000000000000000,000000001B,0004,2466
MR,00000000000000000000000000000001,000000001B,0004,2467
MR,00000000000000000000000000000002,000000001B,0004,2468
LR,00000000000000000000000000000003,000000001B,0004,2469
FR,00000000000000000000000000000000,000000001B,0002,2472
MR,00000000000000000000000000000001,000000001B,0002,2473
MR,00000000000000000000000000000002,000000001B,0002,2474
LR,00000000000000000000000000000003,000000001B,0002,2475
FR,00000000000000000000000000000000,000000001B,0003,2478
MR,00000000000000000000000000000001,000000001B,0003,2479
MR,00000000000000000000000000000002,000000001B,0003,2480
LR,00000000000000000000000000000003,000000001B,0003,2481
FR,00000000000000000000000000000000,000000001C,0004,2484
MR,00000000000000000000000000000001,000000001C,0004,2485
MR,00000000000000000000000000000002,000000001C,0004,2486
LR,00000000000000000000000000000003,000000001C,0004,2487
FR,00000000000000000000000000000000,000000001C,0000,2490
MR,00000000000000000000000000000001,000000001C,0000,2491
MR,00000000000000000000000000000002,000000001C,0000,2492
LR,00000000000000000000000000000003,000000001C,0000,2493
FR,00000000000000000000000000000000,000000001C,0002,2496
MR,00000000000000000000000000000001,000000001C,0002,2497
MR,00000000000000000000000000000002,000000001C,0002,2498
LR,00000000000000000000000000000003,000000001C,0002,2499
FR,00000000000000000000000000000000,000000001C,0001,2502
MR,00000000000000000000000000000001,000000001C,0001,2503
MR,00000000000000000000000000000002,000000001C,0001,2504
LR,00000000000000000000000000000003,000000001C,0001,2505
FR,00000000000000000000000000000000,000000001B,0005,2579
MR,00000000000000000000000000000001,000000001B,0005,2580
MR,00000000000000000000000000000002,000000001B,0005,2581
LR,00000000000000000000000000000003,000000001B,0005,2582
FR,00000000000000000000000000000000,000000001C,0003,2585
MR,00000000000000000000000000000001,000000001C,0003,2586
MR,00000000000000000000000000000002,000000001C,0003,2587
LR,00000000000000000000000000000003,000000001C,0003,2588
FR,00000000000000000000000000000000,000000001D,0001,2591
MR,00000000000000000000000000000001,000000001D,0001,2592
MR,00000000000000000000000000000002,000000001D,0001,2593
LR,00000000000000000000000000000003,000000001D,0001,2594
FR,00000000000000000000000000000000,000000001C,0005,2597
MR,00000000000000000000000000000001,000000001C,0005,2598
MR,00000000000000000000000000000002,000000001C,0005,2599
LR,00000000000000000000000000000003,000000001C,0005,2600
FR,00000000000000000000000000000000,000000001D,0003,2603
MR,00000000000000000000000000000001,000000001D,0003,2604
MR,00000000000000000000000000000002,000000001D,0003,2605
LR,00000000000000000000000000000003,000000001D,0003,2606
FR,00000000000000000000000000000000,000000001D,0000,2609
MR,00000000000000000000000000000001,000000001D,0000,2610
MR,00000000000000000000000000000002,000000001D,0000,2611
LR,00000000000000000000000000000003,000000001D,0000,2612
FR,00000000000000000000000000000000,000000001D,0002,2615
MR,00000000000000000000000000000001,000000001D,0002,2616
MR,00000000000000000000000000000002,000000001D,0002,2617
LR,00000000000000000000000000000003,000000001D,0002,2618
FR,00000000000000000000000000000000,000000001D,0005,2621
MR,00000000000000000000000000000001,000000001D,0005,2622
MR,00000000000000000000000000000002,000000001D,0005,2623
LR,00000000000000000000000000000003,000000001D,0005,2624
FR,00000000000000000000000000000000,000000001D,0004,2627
MR,00000000000000000000000000000001,000000001D,0004,2628
MR,00000000000000000000000000000002,000000001D,0004,2629
LR,00000000000000000000000000000003,000000001D,0004,2630
FR,00000000000000000000000000000000,000000001E,0000,2704
MR,00000000000000000000000000000001,000000001E,0000,2705
MR,00000000000000000000000000000002,000000001E,0000,2706
LR,00000000000000000000000000000003,000000001E,0000,2707
FR,00000000000000000000000000000000,000000001E,0001,2710
MR,00000000000000000000000000000001,000000001E,0001,2711
MR,00000000000000000000000000000002,000000001E,0001,2712
LR,00000000000000000000000000000003,000000001E,0001,2713
FR,00000000000000000000000000000000,000000001E,0003,2716
MR,00000000000000000000000000000001,000000001E,0003,2717
MR,00000000000000000000000000000002,000000001E,0003,2718
LR,00000000000000000000000000000003,000000001E,0003,2719
FR,00000000000000000000000000000000,000000001F,0000,2722
MR,00000000000000000000000000000001,000000001F,0000,2723
MR,00000000000000000000000000000002,000000001F,0000,2724
LR,00000000000000000000000000000003,000000001F,0000,2725
FR,00000000000000000000000000000000,000000001F,0001,2728
MR,00000000000000000000000000000001,000000001F,0001,2729
MR,00000000000000000000000000000002,000000001F,0001,2730
LR,00000000000000000000000000000003,000000001F,0001,2731
FR,00000000000000000000000000000000,000000001E,0004,2734
MR,00000000000000000000000000000001,000000001E,0004,2735
MR,00000000000000000000000000000002,000000001E,0004,2736
LR,00000000000000000000000000000003,000000001E,0004,2737
FR,00000000000000000000000000000000,000000001E,0002,2740
MR,00000000000000000000000000000001,000000001E,0002,2741
MR,00000000000000000000000000000002,000000001E,0002,2742
LR,00000000000000000000000000000003,000000001E,0002,2743
FR,00000000000000000000000000000000,000000001F,0002,2746
MR,00000000000000000000000000000001,000000001F,0002,2747
MR,00000000000000000000000000000002,000000001F,0002,2748
LR,00000000000000000000000000000003,000000001F,0002,2749
FR,00000000000000000000000000000000,000000001E,0005,2752
MR,00000000000000000000000000000001,000000001E,0005,2753
MR,00000000000000000000000000000002,000000001E,0005,2754
LR,00000000000000000000000000000003,000000001E,0005,2755
FR,00000000000000000000000000000000,000000001F,0004,2829
MR,00000000000000000000000000000001,000000001F,0004,2830
MR,00000000000000000000000000000002,000000001F,0004,2831
LR,00000000000000000000000000000003,000000001F,0004,2832
FR,00000000000000000000000000000000,000000001F,0003,2835
MR,00000000000000000000000000000001,000000001F,0003,2836
MR,00000000000000000000000000000002,000000001F,0003,2837
LR,00000000000000000000000000000003,000000001F,0003,2838
FR,00000000000000000000000000000000,0000000020,0000,2841
MR,00000000000000000000000000000001,0000000020,0000,2842
MR,00000000000000000000000000000002,0000000020,0000,2843
LR,00000000000000000000000000000003,0000000020,0000,2844
FR,00000000000000000000000000000000,000000001F,0005,2847
MR,00000000000000000000000000000001,000000001F,0005,2848
MR,00000000000000000000000000000002,000000001F,0005,2849
LR,00000000000000000000000000000003,000000001F,0005,2850
FR,00000000000000000000000000000000,0000000020,0001,2853
MR,00000000000000000000000000000001,0000000020,0001,2854
MR,00000000000000000000000000000002,0000000020,0001,2855
LR,00000000000000000000000000000003,0000000020,0001,2856
FR,00000000000000000000000000000000,0000000020,0002,2859
MR,00000000000000000000000000000001,0000000020,0002,2860
MR,00000000000000000000000000000002,0000000020,0002,2861
LR,00000000000000000000000000000003,0000000020,0002,2862
FR,00000000000000000000000000000000,0000000020,0004,2865
MR,00000000000000000000000000000001,0000000020,0004,2866
MR,00000000000000000000000000000002,0000000020,0004,2867
LR,00000000000000000000000000000003,0000000020,0004,2868
FR,00000000000000000000000000000000,0000000020,0005,2871
MR,00000000000000000000000000000001,0000000020,0005,2872
MR,00000000000000000000000000000002,0000000020,0005,2873
LR,00000000000000000000000000000003,0000000020,0005,2874
FR,00000000000000000000000000000000,0000000021,0000,2877
MR,00000000000000000000000000000001,0000000021,0000,2878
MR,00000000000000000000000000000002,0000000021,0000,2879
LR,00000000000000000000000000000003,0000000021,0000,2880
FR,00000000000000000000000000000000,0000000020,0003,2954
MR,00000000000000000000000000000001,0000000020,0003,2955
MR,00000000000000000000000000000002,0000000020,0003,2956
LR,00000000000000000000000000000003,0000000020,0003,2957
FR,00000000000000000000000000000000,0000000021,0001,2960
MR,00000000000000000000000000000001,0000000021,0001,2961
MR,00000000000000000000000000000002,0000000021,0001,2962
LR,00000000000000000000000000000003,0000000021,0001,2963
FR,00000000000000000000000000000000,0000000021,0003,2966
MR,00000000000000000000000000000001,0000000021,0003,2967
MR,00000000000000000000000000000002,0000000021,0003,2968
LR,00000000000000000000000000000003,0000000021,0003,2969
FR,00000000000000000000000000000000,0000000021,0002,2972
MR,00000000000000000000000000000001,0000000021,0002,2973
MR,00000000000000000000000000000002,0000000021,0002,2974
LR,00000000000000000000000000000003,0000000021,0002,2975
FR,00000000000000000000000000000000,0000000021,0004,2978
MR,00000000000000000000000000000001,0000000021,0004,2979
MR,00000000000000000000000000000002,0000000021,0004,2980
LR,00000000000000000000000000000003,0000000021,0004,2981
FR,00000000000000000000000000000000,0000000021,0005,2984
MR,00000000000000000000000000000001,0000000021,0005,2985
MR,00000000000000000000000000000002,0000000021,0005,2986
LR,00000000000000000000000000000003,0000000021,0005,2987
FR,00000000000000000000000000000000,0000000022,0002,2990
MR,00000000000000000000000000000001,0000000022,0002,2991
MR,00000000000000000000000000000002,0000000022,0002,2992
LR,00000000000000000000000000000003,0000000022,0002,2993
FR,00000000000000000000000000000000,0000000022,0001,2996
MR,00000000000000000000000000000001,0000000022,0001,2997
MR,00000000000000000000000000000002,0000000022,0001,2998
LR,00000000000000000000000000000003,0000000022,0001,2999
FR,00000000000000000000000000000000,0000000022,0004,3002
MR,00000000000000000000000000000001,0000000022,0004,3003
MR,00000000000000000000000000000002,0000000022,0004,3004
LR,00000000000000000000000000000003,0000000022,0004,3005
FR,00000000000000000000000000000000,0000000022,0000,3079
MR,00000000000000000000000000000001,0000000022,0000,3080
MR,00000000000000000000000000000002,0000000022,0000,3081
LR,00000000000000000000000000000003,0000000022,0000,3082
FR,00000000000000000000000000000000,0000000022,0003,3085
MR,00000000000000000000000000000001,0000000022,0003,3086
MR,00000000000000000000000000000002,0000000022,0003,3087
LR,00000000000000000000000000000003,0000000022,0003,3088
FR,00000000000000000000000000000000,0000000023,0000,3091
MR,00000000000000000000000000000001,0000000023,0000,3092
MR,00000000000000000000000000000002,0000000023,0000,3093
LR,00000000000000000000000000000003,0000000023,0000,3094
FR,00000000000000000000000000000000,0000000022,0005,3097
MR,00000000000000000000000000000001,0000000022,0005,3098
MR,00000000000000000000000000000002,0000000022,0005,3099
LR,00000000000000000000000000000003,0000000022,0005,3100
FR,00000000000000000000000000000000,0000000023,0003,3103
MR,00000000000000000000000000000001,0000000023,0003,3104
MR,00000000000000000000000000000002,0000000023,0003,3105
LR,00000000000000000000000000000003,0000000023,0003,3106
FR,00000000000000000000000000000000,0000000023,0002,3109
MR,00000000000000000000000000000001,0000000023,0002,3110
MR,00000000000000000000000000000002,0000000023,0002,3111
LR,00000000000000000000000000000003,0000000023,0002,3112
FR,00000000000000000000000000000000,0000000023,0001,3115
MR,00000000000000000000000000000001,0000000023,0001,3116
MR,00000000000000000000000000000002,0000000023,0001,3117
LR,00000000000000000000000000000003,0000000023,0001,3118
FR,00000000000000000000000000000000,0000000024,0001,3121
MR,00000000000000000000000000000001,0000000024,0001,3122
MR,00000000000000000000000000000002,0000000024,0001,3123
LR,00000000000000000000000000000003,0000000024,0001,3124
FR,00000000000000000000000000000000,0000000024,0000,3127
MR,00000000000000000000000000000001,0000000024,0000,3128
MR,00000000000000000000000000000002,0000000024,0000,3129
LR,00000000000000000000000000000003,0000000024,0000,3130
FR,00000000000000000000000000000000,0000000023,0004,3204
MR,00000000000000000000000000000001,0000000023,0004,3205
MR,00000000000000000000000000000002,0000000023,0004,3206
LR,00000000000000000000000000000003,0000000023,0004,3207
FR,00000000000000000000000000000000,0000000023,0005,3210
MR,00000000000000000000000000000001,0000000023,0005,3211
MR,00000000000000000000000000000002,0000000023,0005,3212
LR,00000000000000000000000000000003,0000000023,0005,3213
FR,00000000000000000000000000000000,0000000024,0002,3216
MR,00000000000000000000000000000001,0000000024,0002,3217
MR,00000000000000000000000000000002,0000000024,0002,3218
LR,00000000000000000000000000000003,0000000024,0002,3219
FR,00000000000000000000000000000000,0000000024,0003,3222
MR,00000000000000000000000000000001,0000000024,0003,3223
MR,00000000000000000000000000000002,0000000024,0003,3224
LR,00000000000000000000000000000003,0000000024,0003,3225
FR,00000000000000000000000000000000,0000000024,0004,3228
MR,00000000000000000000000000000001,0000000024,0004,3229
MR,00000000000000000000000000000002,0000000024,0004,3230
LR,00000000000000000000000000000003,0000000024,0004,3231
FR,00000000000000000000000000000000,0000000024,0005,3234
MR,00000000000000000000000000000001,0000000024,0005,3235
MR,00000000000000000000000000000002,0000000024,0005,3236
LR,00000000000000000000000000000003,0000000024,0005,3237
FR,00000000000000000000000000000000,0000000025,0003,3240
MR,00000000000000000000000000000001,0000000025,0003,3241
MR,00000000000000000000000000000002,0000000025,0003,3242
LR,00000000000000000000000000000003,0000000025,0003,3243
FR,00000000000000000000000000000000,0000000025,0001,3246
MR,00000000000000000000000000000001,0000000025,0001,3247
MR,00000000000000000000000000000002,0000000025,0001,3248
LR,00000000000000000000000000000003,0000000025,0001,3249
FR,00000000000000000000000000000000,0000000025,0004,3252
MR,00000000000000000000000000000001,0000000025,0004,3253
MR,00000000000000000000000000000002,0000000025,0004,3254
LR,00000000000000000000000000000003,0000000025,0004,3255
FR,00000000000000000000000000000000,0000000025,0002,3329
MR,00000000000000000000000000000001,0000000025,0002,3330
MR,00000000000000000000000000000002,0000000025,0002,3331
LR,00000000000000000000000000000003,0000000025,0002,3332
FR,00000000000000000000000000000000,0000000025,0000,3335
MR,00000000000000000000000000000001,0000000025,0000,3336
MR,00000000000000000000000000000002,0000000025,0000,3337
LR,00000000000000000000000000000003,0000000025,0000,3338
FR,00000000000000000000000000000000,0000000026,0000,3341
MR,00000000000000000000000000000001,0000000026,0000,3342
MR,00000000000000000000000000000002,0000000026,0000,3343
LR,00000000000000000000000000000003,0000000026,0000,3344
FR,00000000000000000000000000000000,0000000026,0001,3347
MR,00000000000000000000000000000001,0000000026,0001,3348
MR,00000000000000000000000000000002,0000000026,0001,3349
LR,00000000000000000000000000000003,0000000026,0001,3350
FR,00000000000000000000000000000000,0000000025,0005,3353
MR,00000000000000000000000000000001,0000000025,0005,3354
MR,00000000000000000000000000000002,0000000025,0005,3355
LR,00000000000000000000000000000003,0000000025,0005,3356
FR,00000000000000000000000000000000,0000000026,0002,3359
MR,00000000000000000000000000000001,0000000026,0002,3360
MR,00000000000000000000000000000002,0000000026,0002,3361
LR,00000000000000000000000000000003,0000000026,0002,3362
FR,00000000000000000000000000000000,0000000026,0005,3365
MR,00000000000000000000000000000001,0000000026,0005,3366
MR,00000000000000000000000000000002,0000000026,0005,3367
LR,00000000000000000000000000000003,0000000026,0005,3368
FR,00000000000000000000000000000000,0000000026,0004,3371
MR,00000000000000000000000000000001,0000000026,0004,3372
MR,00000000000000000000000000000002,0000000026,0004,3373
LR,00000000000000000000000000000003,0000000026,0004,3374
FR,00000000000000000000000000000000,0000000026,0003,3377
MR,00000000000000000000000000000001,0000000026,0003,3378
MR,00000000000000000000000000000002,0000000026,0003,3379
LR,00000000000000000000000000000003,0000000026,0003,3380
FR,00000000000000000000000000000000,0000000027,0001,3454
MR,00000000000000000000000000000001,0000000027,0001,3455
MR,00000000000000000000000000000002,0000000027,0001,3456
LR,00000000000000000000000000000003,0000000027,0001,3457
FR,00000000000000000000000000000000,0000000027,0000,3460
MR,00000000000000000000000000000001,0000000027,0000,3461
MR,00000000000000000000000000000002,0000000027,0000,3462
LR,00000000000000000000000000000003,0000000027,0000,3463
FR,00000000000000000000000000000000,0000000027,0003,3466
MR,00000000000000000000000000000001,0000000027,0003,3467
MR,00000000000000000000000000000002,0000000027,0003,3468
LR,00000000000000000000000000000003,0000000027,0003,3469
FR,00000000000000000000000000000000,0000000027,0005,3472
MR,00000000000000000000000000000001,0000000027,0005,3473
MR,00000000000000000000000000000002,0000000027,0005,3474
LR,00000000000000000000000000000003,0000000027,0005,3475
FR,00000000000000000000000000000000,0000000027,0004,3478
MR,00000000000000000000000000000001,0000000027,0004,3479
MR,00000000000000000000000000000002,0000000027,0004,3480
LR,00000000000000000000000000000003,0000000027,0004,3481
FR,00000000000000000000000000000000,0000000028,0000,3484
MR,00000000000000000000000000000001,0000000028,0000,3485
MR,00000000000000000000000000000002,0000000028,0000,3486
LR,00000000000000000000000000000003,0000000028,0000,3487
FR,00000000000000000000000000000000,0000000027,0002,3490
MR,00000000000000000000000000000001,0000000027,0002,3491
MR,00000000000000000000000000000002,0000000027,0002,3492
LR,00000000000000000000000000000003,0000000027,0002,3493
FR,00000000000000000000000000000000,0000000028,0001,3496
MR,00000000000000000000000000000001,0000000028,0001,3497
MR,00000000000000000000000000000002,0000000028,0001,3498
LR,00000000000000000000000000000003,0000000028,0001,3499
FR,00000000000000000000000000000000,0000000028,0004,3502
MR,00000000000000000000000000000001,0000000028,0004,3503
MR,00000000000000000000000000000002,0000000028,0004,3504
LR,00000000000000000000000000000003,0000000028,0004,3505
FR,00000000000000000000000000000000,0000000028,0002,3579
MR,00000000000000000000000000000001,0000000028,0002,3580
MR,00000000000000000000000000000002,0000000028,0002,3581
LR,00000000000000000000000000000003,0000000028,0002,3582
FR,00000000000000000000000000000000,0000000028,0003,3585
MR,00000000000000000000000000000001,0000000028,0003,3586
MR,00000000000000000000000000000002,0000000028,0003,3587
LR,00000000000000000000000000000003,0000000028,0003,3588
FR,00000000000000000000000000000000,0000000028,0005,3591
MR,00000000000000000000000000000001,0000000028,0005,3592
MR,00000000000000000000000000000002,0000000028,0005,3593
LR,00000000000000000000000000000003,0000000028,0005,3594
FR,00000000000000000000000000000000,0000000029,0000,3597
MR,00000000000000000000000000000001,0000000029,0000,3598
MR,00000000000000000000000000000002,0000000029,0000,3599
LR,00000000000000000000000000000003,0000000029,0000,3600
FR,00000000000000000000000000000000,0000000029,0002,3603
MR,00000000000000000000000000000001,0000000029,0002,3604
MR,00000000000000000000000000000002,0000000029,0002,3605
LR,00000000000000000000000000000003,0000000029,0002,3606
FR,00000000000000000000000000000000,0000000029,0005,3609
MR,00000000000000000000000000000001,0000000029,0005,3610
MR,00000000000000000000000000000002,0000000029,0005,3611
LR,00000000000000000000000000000003,0000000029,0005,3612
FR,00000000000000000000000000000000,0000000029,0003,3615
MR,00000000000000000000000000000001,0000000029,0003,3616
MR,00000000000000000000000000000002,0000000029,0003,3617
LR,00000000000000000000000000000003,0000000029,0003,3618
FR,00000000000000000000000000000000,0000000029,0001,3621
MR,00000000000000000000000000000001,0000000029,0001,3622
MR,00000000000000000000000000000002,0000000029,0001,3623
LR,00000000000000000000000000000003,0000000029,0001,3624
FR,00000000000000000000000000000000,000000002A,0000,3627
MR,00000000000000000000000000000001,000000002A,0000,3628
MR,00000000000000000000000000000002,000000002A,0000,3629
LR,00000000000000000000000000000003,000000002A,0000,3630
FR,00000000000000000000000000000000,000000002A,0001,3704
MR,00000000000000000000000000000001,000000002A,0001,3705
MR,00000000000000000000000000000002,000000002A,0001,3706
LR,00000000000000000000000000000003,000000002A,0001,3707
FR,00000000000000000000000000000000,0000000029,0004,3710
MR,00000000000000000000000000000001,0000000029,0004,3711
MR,00000000000000000000000000000002,0000000029,0004,3712
LR,00000000000000000000000000000003,0000000029,0004,3713
FR,00000000000000000000000000000000,000000002A,0004,3716
MR,00000000000000000000000000000001,000000002A,0004,3717
MR,00000000000000000000000000000002,000000002A,0004,3718
LR,00000000000000000000000000000003,000000002A,0004,3719
FR,00000000000000000000000000000000,000000002A,0002,3722
MR,00000000000000000000000000000001,000000002A,0002,3723
MR,00000000000000000000000000000002,000000002A,0002,3724
LR,00000000000000000000000000000003,000000002A,0002,3725
FR,00000000000000000000000000000000,000000002A,0003,3728
MR,00000000000000000000000000000001,000000002A,0003,3729
MR,00000000000000000000000000000002,000000002A,0003,3730
LR,00000000000000000000000000000003,000000002A,0003,3731
FR,00000000000000000000000000000000,000000002B,0000,3734
MR,00000000000000000000000000000001,000000002B,0000,3735
MR,00000000000000000000000000000002,000000002B,0000,3736
LR,00000000000000000000000000000003,000000002B,0000,3737
FR,00000000000000000000000000000000,000000002A,0005,3740
MR,00000000000000000000000000000001,000000002A,0005,3741
MR,00000000000000000000000000000002,000000002A,0005,3742
LR,00000000000000000000000000000003,000000002A,0005,3743
FR,00000000000000000000000000000000,000000002B,0002,3746
MR,00000000000000000000000000000001,000000002B,0002,3747
MR,00000000000000000000000000000002,000000002B,0002,3748
LR,00000000000000000000000000000003,000000002B,0002,3749
FR,00000000000000000000000000000000,000000002B,0003,3752
MR,00000000000000000000000000000001,000000002B,0003,3753
MR,00000000000000000000000000000002,000000002B,0003,3754
LR,00000000000000000000000000000003,000000002B,0003,3755
FR,00000000000000000000000000000000,000000002B,0001,3829
MR,00000000000000000000000000000001,000000002B,0001,3830
MR,00000000000000000000000000000002,000000002B,0001,3831
LR,00000000000000000000000000000003,000000002B,0001,3832
FR,00000000000000000000000000000000,000000002B,0004,3835
MR,00000000000000000000000000000001,000000002B,0004,3836
MR,00000000000000000000000000000002,000000002B,0004,3837
LR,00000000000000000000000000000003,000000002B,0004,3838
FR,00000000000000000000000000000000,000000002C,0000,3841
MR,00000000000000000000000000000001,000000002C,0000,3842
MR,00000000000000000000000000000002,000000002C,0000,3843
LR,00000000000000000000000000000003,000000002C,0000,3844
FR,00000000000000000000000000000000,000000002B,0005,3847
MR,00000000000000000000000000000001,000000002B,0005,3848
MR,00000000000000000000000000000002,000000002B,0005,3849
LR,00000000000000000000000000000003,000000002B,0005,3850
FR,00000000000000000000000000000000,000000002C,0003,3853
MR,00000000000000000000000000000001,000000002C,0003,3854
MR,00000000000000000000000000000002,000000002C,0003,3855
LR,00000000000000000000000000000003,000000002C,0003,3856
FR,00000000000000000000000000000000,000000002C,0002,3859
MR,00000000000000000000000000000001,000000002C,0002,3860
MR,00000000000000000000000000000002,000000002C,0002,3861
LR,00000000000000000000000000000003,000000002C,0002,3862
FR,00000000000000000000000000000000,000000002C,0001,3865
MR,00000000000000000000000000000001,000000002C,0001,3866
MR,00000000000000000000000000000002,000000002C,0001,3867
LR,00000000000000000000000000000003,000000002C,0001,3868
FR,00000000000000000000000000000000,000000002D,0001,3871
MR,00000000000000000000000000000001,000000002D,0001,3872
MR,00000000000000000000000000000002,000000002D,0001,3873
LR,00000000000000000000000000000003,000000002D,0001,3874
FR,00000000000000000000000000000000,000000002C,0004,3877
MR,00000000000000000000000000000001,000000002C,0004,3878
MR,00000000000000000000000000000002,000000002C,0004,3879
LR,00000000000000000000000000000003,000000002C,0004,3880
